experiment,variant,dataset,stage,method,auroc_mean,auroc_std,ap_mean,ap_std,auroc[decouple]_mean,auroc[decouple]_std,auroc[desync]_mean,auroc[desync]_std,auroc[drift]_mean,auroc[drift]_std,auroc[offset]_mean,auroc[offset]_std,auroc[organic]_mean,auroc[organic]_std,auroc[spike]_mean,auroc[spike]_std,fit_s_mean,fit_s_std,params_mean,params_std,train_nll_mean,train_nll_std,n_seeds,seeds,axis:dataset.subset,dead_mean,dead_std,axis:model.vtree,axis:model.leaf_components,axis:model.K,rmse_mean,rmse_std,mae_mean,mae_std,nasa_mean,nasa_std,crps_mean,crps_std,picp_mean,picp_std,mpiw_mean,mpiw_std,interval_score_mean,interval_score_std,calib_err_mean,calib_err_std,pred_sd_mean,pred_sd_std,axis:eval.alpha,diag_q_hat_mean,diag_q_hat_std,diag_raw_cal_coverage_mean,diag_raw_cal_coverage_std,diag_n_cal_mean,diag_n_cal_std,diag_frac_clipped_lo_mean,diag_frac_clipped_lo_std,diag_frac_clipped_hi_mean,diag_frac_clipped_hi_std,diag_frac_full_range_mean,diag_frac_full_range_std,diag_pit_mean_mean,diag_pit_mean_std,diag_pit_sd_mean,diag_pit_sd_std,diag_lo_level_mean,diag_lo_level_std,diag_hi_level_mean,diag_hi_level_std,alpha_mean,alpha_std,picp_edge_mean,picp_edge_std,mpiw_edge_mean,mpiw_edge_std,interval_score_edge_mean,interval_score_edge_std,pit_mean_mean,pit_mean_std,pit_var_mean,pit_var_std,pit_ks_mean,pit_ks_std,pit_var_target_mean,pit_var_target_std,loc_auroc_mean,loc_auroc_std,prec_at_k_mean,prec_at_k_std,n_windows_mean,n_windows_std,loc_auroc[spike]_mean,loc_auroc[spike]_std,loc_auroc[offset]_mean,loc_auroc[offset]_std,loc_auroc[drift]_mean,loc_auroc[drift]_std,loc_auroc[decouple]_mean,loc_auroc[decouple]_std,loc_auroc[desync]_mean,loc_auroc[desync]_std,deletion_auc_mean,deletion_auc_std,max_residual_nats_mean,max_residual_nats_std,mean_residual_nats_mean,mean_residual_nats_std,axis:eval.shap_samples,censored_frac_mean,censored_frac_std,axis:dataset.censor_frac,train_rows_mean,train_rows_std,n_dead_mean,n_dead_std,crps_full_mean,crps_full_std,crps_exact_marginal_mean,crps_exact_marginal_std,crps_imputed_mean,crps_imputed_std,rmse_full_mean,rmse_full_std,rmse_exact_marginal_mean,rmse_exact_marginal_std,rmse_imputed_mean,rmse_imputed_std,picp_exact_marginal_mean,picp_exact_marginal_std,picp_exact_marginal_edge_mean,picp_exact_marginal_edge_std,picp_imputed_mean,picp_imputed_std,picp_imputed_edge_mean,picp_imputed_edge_std,marginal_pit_mean_mean,marginal_pit_mean_std,marginal_pit_var_mean,marginal_pit_var_std,marginal_pit_ks_mean,marginal_pit_ks_std,marginal_pit_var_target_mean,marginal_pit_var_target_std,d_mean,d_std,K_mean,K_std,dag_build_s_mean,dag_build_s_std,dag_leaves_mean,dag_leaves_std,dag_nodes_mean,dag_nodes_std,dag_params_mean,dag_params_std,dag_fwd_s_mean,dag_fwd_s_std,dag_logp_mean,dag_logp_std,tree_leaves_predicted_mean,tree_leaves_predicted_std,tree_build_s_mean,tree_build_s_std,tree_leaves_mean,tree_leaves_std,tree_nodes_mean,tree_nodes_std,tree_params_mean,tree_params_std,tree_fwd_s_mean,tree_fwd_s_std
capacity_sweep,K-16_leaf_components-1,cmapss:FD001,ad,"RegionGraphPC [chain, K=16]",0.7533044800521544,0.006316727445102395,0.5038273453314416,0.012648042979091029,0.5033849485480232,0.014348543973504848,0.5436473709861822,0.020995001886188195,0.9495786563522137,0.005996195170433896,0.9396565612005868,0.017783914435259507,0.9999693704759256,1.1254291882799512e-05,0.7304979313743113,0.016170502437441076,61.8984120686849,3.9045093572362823,88704.0,0.0,194.9872792561849,13.880647887465289,3,"[0, 1, 2]",,,,,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-16_leaf_components-1,cmapss:FD001,ad,PC · structural-only score,0.5710736989361513,0.010529170066673497,0.1958663093086528,0.012082369375916167,0.49483598675535795,0.04193700622163744,0.5041197545150894,0.006709110864267498,0.6357905771240735,0.015700104455282318,0.6128481688197204,0.01341419866917087,0.6985785093640624,0.0957149822342362,0.5580623142406304,0.009427594387212999,,,,,,,3,"[0, 1, 2]",,,,,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-12_leaf_components-3,cmapss:FD001,ad,"RegionGraphPC [chain, K=12]",0.8316402119969345,0.0063948832237503495,0.6773862956202398,0.00976316961473756,0.507182727813183,0.04346464768015251,0.6779618478026568,0.032831936544147525,0.997333302664936,0.001580560163679869,0.9978571637963126,0.0009294341396884627,0.9998269990887101,3.3030815177662745e-05,0.8954089780595602,0.02116257638246996,53.8509087562561,4.404701787294241,66528.0,0.0,91.63838704427083,5.81613612911439,3,"[0, 1, 2]",,,,,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-12_leaf_components-3,cmapss:FD001,ad,PC · structural-only score,0.7770931073028379,0.005482391668877185,0.5912723582373997,0.01095178639533935,0.46708427275900344,0.014702326330752883,0.7561629730018188,0.015695884247978346,0.9610132783023683,0.0014731798753372164,0.9712871976160287,0.01615445956768694,0.8651613519503907,0.08249499269695443,0.691356428896062,0.012581997490608137,,,,,,,3,"[0, 1, 2]",,,,,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-8_leaf_components-3,cmapss:FD001,ad,"RegionGraphPC [chain, K=8]",0.828359861061596,0.007641425062782969,0.6701594771639688,0.012563573491467198,0.5062844821970266,0.05305594556889181,0.6735733916302178,0.043926415583628343,0.9964309486938063,0.0020980050288191034,0.9972992458415813,0.0011149676109415822,0.9998324810480415,3.735135308936896e-05,0.8856485987729127,0.016557607679880904,33.440067291259766,2.084253380514841,32160.0,0.0,101.79666137695312,1.713122665983785,3,"[0, 1, 2]",,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-8_leaf_components-3,cmapss:FD001,ad,PC · structural-only score,0.7831830698108853,0.01129572235202893,0.5957901426698488,0.018063432168387527,0.4841832306240979,0.04920047409493961,0.7499473959489583,0.009712848171090457,0.9656007643411003,0.011094630631230208,0.9648287054504948,0.013065761081011125,0.9896740913370228,0.008401804253677035,0.6665499309480821,0.04189215332462087,,,,,,,3,"[0, 1, 2]",,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-6_leaf_components-3,cmapss:FD001,ad,"RegionGraphPC [chain, K=6]",0.8274071952753036,0.00890878937408759,0.6680117115643943,0.014430251553481772,0.5029804590610011,0.04293088822906457,0.6650329393935894,0.03278456698043161,0.9961301043430844,0.002309367228948888,0.9971008437647152,0.0012826926781985338,0.9998469269819715,3.274857044578547e-05,0.892005315869396,0.006147477695146121,24.091147581736248,2.350897946018493,20844.0,0.0,111.20374806722005,6.813779162168981,3,"[0, 1, 2]",,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-6_leaf_components-3,cmapss:FD001,ad,PC · structural-only score,0.770263142353317,0.009078279822776208,0.5798281801675086,0.012247694248244881,0.48243389013019145,0.012944586437514123,0.7232729506217402,0.014976547729713763,0.9650756038787699,0.014960083342196175,0.9576636255652953,0.003123404747045981,0.9902535916400034,0.006575088744465894,0.6368892791349485,0.04024536740074994,,,,,,,3,"[0, 1, 2]",,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-8_leaf_components-1,cmapss:FD001,ad,"RegionGraphPC [chain, K=8]",0.753182494749809,0.008560003611561569,0.5037958577681753,0.010165277790509786,0.5053931072021189,0.010468087793144868,0.5430142732781332,0.01751908286089225,0.95014546077955,0.007616091958134645,0.939140655941236,0.018233687487486848,0.999969399646579,1.6470691541608208e-05,0.728791805494145,0.029290477387387992,19.20855196317037,1.1143236620165218,15360.0,0.0,193.2324676513672,10.801708349972628,3,"[0, 1, 2]",,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-8_leaf_components-1,cmapss:FD001,ad,PC · structural-only score,0.5626271933921552,0.009524624350379558,0.19269922342138682,0.005427400857662462,0.4885312408444304,0.04413910139845915,0.5004520305553234,0.007864774595399634,0.6399116216453405,0.023601889099960832,0.6089549410280721,0.017824036368465634,0.6323092395302551,0.07479452481629359,0.5509386648041226,0.018019222393996726,,,,,,,3,"[0, 1, 2]",,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-4_leaf_components-1,cmapss:FD001,ad,"RegionGraphPC [chain, K=4]",0.7525039478905736,0.001944149216636697,0.5050327740712232,0.0019766431909183017,0.5007539900905128,0.013800415263813683,0.5434519819468392,0.016867408874974593,0.9499875891038149,0.01209552713420715,0.9405456594821627,0.00967409777897063,0.9999729755045997,9.373080299387665e-06,0.7275730282797467,0.023153446968074833,10.602855841318766,1.1496568777245568,3888.0,0.0,186.8111572265625,4.978127059550519,3,"[0, 1, 2]",,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-4_leaf_components-1,cmapss:FD001,ad,PC · structural-only score,0.5784786537248707,0.010378376816354224,0.19575663437649374,0.018343857609090384,0.4908556054012217,0.03743526873674496,0.5202088382932453,0.014743477192428389,0.6695612952920019,0.024492878207723907,0.6380165136939281,0.021750927474071247,0.6456496244307973,0.06475902879855894,0.5518264506497405,0.019458584018889044,,,,,,,3,"[0, 1, 2]",,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-12_leaf_components-1,cmapss:FD001,ad,"RegionGraphPC [chain, K=12]",0.7512224954525312,0.004641992152329651,0.5020239888359599,0.006139568106564403,0.5024124046443289,0.014413491387649248,0.5422809970297361,0.021028714241015482,0.94818744618098,0.008398448264956495,0.9372570433143567,0.016243747060478448,0.9999765426735322,1.2623789385792041e-05,0.7254265524993465,0.022173584823519034,36.70483938852946,2.8255291908972975,41328.0,0.0,187.1729939778646,4.307809631946913,3,"[0, 1, 2]",,,,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-12_leaf_components-1,cmapss:FD001,ad,PC · structural-only score,0.5806899693832472,0.015630258494611037,0.2106331094684534,0.024771443174813373,0.4897752647169827,0.04003961421879554,0.5054789419317417,0.0034499739846709804,0.6607328765601217,0.02050572218094172,0.625385945917508,0.024515772621225097,0.7244343869086757,0.07976570972583791,0.5647288635992217,0.011858891349589215,,,,,,,3,"[0, 1, 2]",,,,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-2_leaf_components-1,cmapss:FD001,ad,"RegionGraphPC [chain, K=2]",0.7502185942575254,0.0061859043602223015,0.5018019109374389,0.007260322569303387,0.5043600375775754,0.013955516953694925,0.5402654846586742,0.018366714772706065,0.9469314243706198,0.008028817223995722,0.9360109526260573,0.017362185094733088,0.9999639230249162,1.581135939482281e-05,0.7232479496344033,0.02460173212607309,6.353644450505574,0.27131870174470224,1428.0,0.0,189.43243408203125,3.0544316473614295,3,"[0, 1, 2]",,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-2_leaf_components-1,cmapss:FD001,ad,PC · structural-only score,0.5347637900756643,0.007751510542555286,0.17590075396651814,0.0055401618929481825,0.4856735394949214,0.041933674910733326,0.5262894677209959,0.01201811717882099,0.6426053454346364,0.006283930979079128,0.622000983633883,0.006683676275185612,0.2393938325677003,0.007707777775190815,0.529160646586861,0.01727915597984257,,,,,,,3,"[0, 1, 2]",,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-2_leaf_components-3,cmapss:FD001,ad,"RegionGraphPC [chain, K=2]",0.8148250788444277,0.008533796755575702,0.6418307750284254,0.013829880141645956,0.4999434649468202,0.04754065244295573,0.6350232008087747,0.052556873252602894,0.9933485675799361,0.003751768614635982,0.9939433117213765,0.0028911619892868085,0.9999153690270793,1.0833203203358533e-05,0.8660432311569425,0.00682584531702982,7.996063391367595,0.8258452095960993,5628.0,0.0,140.2528839111328,2.78032821394299,3,"[0, 1, 2]",,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-2_leaf_components-3,cmapss:FD001,ad,PC · structural-only score,0.7335388078200792,0.02718265525689618,0.5137333938300349,0.0609684332849792,0.49269287270394696,0.02753235859444068,0.6943317379042665,0.034079533775072626,0.9415694084483793,0.03395097239421289,0.9379060533137835,0.012841508766820475,0.7563435242386755,0.1295628935855005,0.603787341377623,0.035191071424518806,,,,,,,3,"[0, 1, 2]",,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-4_leaf_components-3,cmapss:FD001,ad,"RegionGraphPC [chain, K=4]",0.8246926722833545,0.009124461003086616,0.66338874207977,0.012366720002477094,0.5011661455936745,0.04282285516426133,0.6578874431932619,0.04133320258165312,0.9958340062575668,0.002284323258843019,0.9966853026059939,0.0014030523623799736,0.9998666972294891,6.2048353981816066e-06,0.8873414020498124,0.008413808445816448,18.10895363489787,0.12570937846093333,12288.0,0.0,118.03511301676433,2.6884949004931147,3,"[0, 1, 2]",,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-4_leaf_components-3,cmapss:FD001,ad,PC · structural-only score,0.7643291637910677,0.00943848248449059,0.5666361357137166,0.009330386861534003,0.49799699003560266,0.01275035575728187,0.7189000766349469,0.033072694032116746,0.9664418550147654,0.015432724705500526,0.9469997299871279,0.011882983788277521,0.9412228957513761,0.02920216490467738,0.62588249209712,0.020983424396872282,,,,,,,3,"[0, 1, 2]",,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-16_leaf_components-3,cmapss:FD001,ad,"RegionGraphPC [chain, K=16]",0.8337532744530928,0.006223747835379639,0.6856448732504538,0.007665054687801798,0.5139914926817934,0.04515032337465731,0.6838307925625108,0.03339352089818329,0.9972748316246663,0.0016234509022981989,0.9983013207147131,0.0005492798281650648,0.9998667188281941,1.625911310653588e-05,0.8938518148640294,0.005820091082074415,81.02580412228902,10.949868433313323,122304.0,0.0,79.00675455729167,0.4709460153368656,3,"[0, 1, 2]",,,,,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capacity_sweep,K-16_leaf_components-3,cmapss:FD001,ad,PC · structural-only score,0.7783956780270497,0.002151979678436024,0.5982553885088234,0.011135224795859143,0.4934425883342845,0.015870041975355333,0.7370448804418183,0.02729147389889388,0.9698613880244954,0.009296079257175117,0.9688311366984603,0.005116272482912916,0.895254989824468,0.05161622581414903,0.6777601161944724,0.025477954089548043,,,,,,,3,"[0, 1, 2]",,,,,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,ad,"RegionGraphPC [chain, K=4]",0.854978575800857,0.0,0.7165621041432265,0.0,0.5955621301775148,0.0,0.6692307692307692,0.0,0.796844181459566,0.0,0.8338968723584108,0.0,0.998970928736815,0.0,0.9560439560439561,0.0,0.4159374237060547,0.0,752.0,0.0,49.107337951660156,0.0,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,ad,z-score (per channel),0.8366404815343808,0.0,0.7073440347458748,0.0,0.5181952662721894,0.0,0.39822485207100594,0.0,0.9220907297830375,0.0,0.875105663567202,0.0,0.9886802161049653,0.0,0.9934488588334742,0.0,0.0036940574645996094,0.0,,,,,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,ad,moving-average residual,0.7228116710875332,0.0,0.5120108431877002,0.0,0.40473372781065087,0.0,0.47337278106508873,0.0,0.9832347140039448,0.0,0.6318681318681318,0.0,0.7907126318497556,0.0,1.0,0.0,0.010769128799438477,0.0,,,,,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,ad,diagonal Gaussian,0.8101917975923281,0.0,0.6476341417569621,0.0,0.592603550295858,0.0,0.3254437869822485,0.0,0.7080867850098619,0.0,0.8245984784446323,0.0,0.9983277591973244,0.0,0.9222316145393068,0.0,0.002870798110961914,0.0,,,,,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,ad,PCA reconstruction,0.8324321567027138,0.0,0.6887470355128592,0.0,0.5071005917159763,0.0,0.644378698224852,0.0,0.878698224852071,0.0,0.7937447168216399,0.0,0.9951119114998713,0.0,0.8960270498732037,0.0,0.4964437484741211,0.0,,,,,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,ad,1-NN distance,0.867731075290757,0.0,0.7448079328248203,0.0,0.5366863905325444,0.0,0.8355029585798817,0.0,0.953155818540434,0.0,0.742603550295858,0.0,0.9958837149472601,0.0,0.9945054945054945,0.0,0.029054880142211914,0.0,,,,,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,ad,Mahalanobis,0.8689553152417874,0.0,0.7236197981337994,0.0,0.5298816568047338,0.0,0.7840236686390533,0.0,0.9842209072978304,0.0,0.871090448013525,0.0,0.9642397736043221,0.0,1.0,0.0,0.0044438838958740234,0.0,,,,,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,ad,PC · 3 dead (exact marginal),0.8000918179963272,0.0,0.65528197240512,0.0,0.5363905325443787,0.0,0.5923076923076923,0.0,0.6513806706114399,0.0,0.7409129332206256,0.0,0.9985850270131207,0.0,0.8596787827557059,0.0,,,,,,,1,[0],,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,ad,PC · 3 dead (mean-imputed),0.8052438277902468,0.0,0.6518415349784823,0.0,0.5547337278106509,0.0,0.5846153846153846,0.0,0.6888560157790927,0.0,0.7180896027049873,0.0,0.9981991252894263,0.0,0.8736263736263736,0.0,,,,,,,1,[0],,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,ad,z-score (per channel) · 3 dead (imputed),0.7925678432972862,0.0,0.6445581582519683,0.0,0.4958579881656805,0.0,0.4334319526627219,0.0,0.6908284023668639,0.0,0.7802197802197802,0.0,0.9921533316182145,0.0,0.9167371090448013,0.0,,,,,,,1,[0],,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,ad,moving-average residual · 3 dead (imputed),0.6956998571720057,0.0,0.45450765847517716,0.0,0.4063609467455621,0.0,0.3514792899408284,0.0,0.8402366863905325,0.0,0.5803043110735419,0.0,0.81643941342938,0.0,0.9497041420118343,0.0,,,,,,,1,[0],,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,ad,diagonal Gaussian · 3 dead (imputed),0.7810650887573964,0.0,0.617040648559446,0.0,0.5319526627218935,0.0,0.39289940828402364,0.0,0.5404339250493096,0.0,0.7836010143702451,0.0,0.9970414201183432,0.0,0.908284023668639,0.0,,,,,,,1,[0],,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,ad,PC · structural-only score,0.763517649459294,0.0,0.48434883715514226,0.0,0.48727810650887576,0.0,0.6994082840236686,0.0,0.7006903353057199,0.0,0.7303465765004227,0.0,0.9641111396964239,0.0,0.6318681318681318,0.0,,,,,,,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
